Area,Consumption Segment,Country,Sector,data
National,Middle,Azerbaijan,Energy,0.047717144
National,Middle,Azerbaijan,Housing,0.03624006
National,Middle,Azerbaijan,Clothing and Footwear,0.106491046
National,Middle,Azerbaijan,Food and Beverages,0.377450148
National,Middle,Azerbaijan,All Sectors,1
National,Low,Azerbaijan,Others,0.149878359
National,Low,Azerbaijan,Financial Services,0
National,Low,Azerbaijan,ICT,0.027776176
National,Low,Azerbaijan,Personal Care,0.000608243
National,Low,Azerbaijan,Health,0.029850753
National,Low,Azerbaijan,Education   ,0.010688198
National,Low,Azerbaijan,Water Utility,0.005375934
National,Low,Azerbaijan,Transport,0.106319394
National,Low,Azerbaijan,Energy,0.0813145
National,Low,Azerbaijan,Housing,0.01654853
National,Low,Azerbaijan,Clothing and Footwear,0.095034927
National,Low,Azerbaijan,Food and Beverages,0.476604986
National,Low,Azerbaijan,All Sectors,1
National,Lowest,Azerbaijan,Others,0.127795563
National,Lowest,Azerbaijan,Financial Services,0
National,Lowest,Azerbaijan,ICT,0.018256162
National,Lowest,Azerbaijan,Personal Care,0.000271395
National,Lowest,Azerbaijan,Health,0.027597968
National,Lowest,Azerbaijan,Education   ,0.00433532
National,Lowest,Azerbaijan,Water Utility,0.006014308
National,Lowest,Azerbaijan,Transport,0.065128247
National,Lowest,Azerbaijan,Energy,0.105220091
National,Lowest,Azerbaijan,Housing,0.008440776
National,Lowest,Azerbaijan,Clothing and Footwear,0.074378359
National,Lowest,Azerbaijan,Food and Beverages,0.56256181
National,Lowest,Azerbaijan,All Sectors,1
National,All,Azerbaijan,Others,0.158954023
National,All,Azerbaijan,Financial Services,0
National,All,Azerbaijan,ICT,0.030270086
National,All,Azerbaijan,Personal Care,0.001003663
National,All,Azerbaijan,Health,0.027314201
National,All,Azerbaijan,Education   ,0.013158786
National,All,Azerbaijan,Water Utility,0.00491589
National,All,Azerbaijan,Transport,0.12318098
National,All,Azerbaijan,Energy,0.073000619
National,All,Azerbaijan,Housing,0.022691593
National,All,Azerbaijan,Clothing and Footwear,0.095319445
National,All,Azerbaijan,Food and Beverages,0.450190713
National,All,Azerbaijan,All Sectors,1
Rural,Higher,Azerbaijan,Others,0.166823939
Rural,Higher,Azerbaijan,Financial Services,0
Rural,Higher,Azerbaijan,ICT,0.020163005
Rural,Higher,Azerbaijan,Personal Care,0.0010879
Rural,Higher,Azerbaijan,Health,0.008964558
Rural,Higher,Azerbaijan,Education   ,0.014129867
Rural,Higher,Azerbaijan,Water Utility,0.002470223
Rural,Higher,Azerbaijan,Transport,0.423514066
Rural,Higher,Azerbaijan,Energy,0.025268259
Rural,Higher,Azerbaijan,Housing,0.065265095
Rural,Higher,Azerbaijan,Clothing and Footwear,0.055186584
Rural,Higher,Azerbaijan,Food and Beverages,0.217126504
Rural,Higher,Azerbaijan,All Sectors,1
Rural,Middle,Azerbaijan,Others,0.19695961
Rural,Middle,Azerbaijan,Financial Services,0
Rural,Middle,Azerbaijan,ICT,0.029203652
Rural,Middle,Azerbaijan,Personal Care,0.001572527
Rural,Middle,Azerbaijan,Health,0.021196287
Rural,Middle,Azerbaijan,Education   ,0.015763699
Rural,Middle,Azerbaijan,Water Utility,0.002979833
Rural,Middle,Azerbaijan,Transport,0.156877925
Rural,Middle,Azerbaijan,Energy,0.054025029
Rural,Middle,Azerbaijan,Housing,0.028009073
Rural,Middle,Azerbaijan,Clothing and Footwear,0.09836763
Rural,Middle,Azerbaijan,Food and Beverages,0.395044734
Rural,Middle,Azerbaijan,All Sectors,1
Rural,Low,Azerbaijan,Others,0.153398725
Rural,Low,Azerbaijan,Financial Services,0
Rural,Low,Azerbaijan,ICT,0.021603186
Rural,Low,Azerbaijan,Personal Care,0.000470648
Rural,Low,Azerbaijan,Health,0.029852048
Rural,Low,Azerbaijan,Education   ,0.008170003
Rural,Low,Azerbaijan,Water Utility,0.003546787
Rural,Low,Azerbaijan,Transport,0.098550619
Rural,Low,Azerbaijan,Energy,0.09976658
Rural,Low,Azerbaijan,Housing,0.014350279
Rural,Low,Azerbaijan,Clothing and Footwear,0.090330968
Rural,Low,Azerbaijan,Food and Beverages,0.479960157
Rural,Low,Azerbaijan,All Sectors,1
Rural,Lowest,Azerbaijan,Others,0.136139377
Rural,Lowest,Azerbaijan,Financial Services,0
Rural,Lowest,Azerbaijan,ICT,0.016092979
Rural,Lowest,Azerbaijan,Personal Care,0.000427513
Rural,Lowest,Azerbaijan,Health,0.023349732
Rural,Lowest,Azerbaijan,Education   ,0.003333544
Rural,Lowest,Azerbaijan,Water Utility,0.005311306
Rural,Lowest,Azerbaijan,Transport,0.059842438
Rural,Lowest,Azerbaijan,Energy,0.113961973
Rural,Lowest,Azerbaijan,Housing,0.008449427
Rural,Lowest,Azerbaijan,Clothing and Footwear,0.073542496
Rural,Lowest,Azerbaijan,Food and Beverages,0.559549214
Rural,Lowest,Azerbaijan,All Sectors,1
Rural,All,Azerbaijan,Others,0.159963174
Rural,All,Azerbaijan,Financial Services,0
Rural,All,Azerbaijan,ICT,0.022346944
Rural,All,Azerbaijan,Personal Care,0.000694007
Rural,All,Azerbaijan,Health,0.026892099
Rural,All,Azerbaijan,Education   ,0.009139576
Rural,All,Azerbaijan,Water Utility,0.003648603
Rural,All,Azerbaijan,Transport,0.11099283
Rural,All,Azerbaijan,Energy,0.091227668
Rural,All,Azerbaijan,Housing,0.017213964
Rural,All,Azerbaijan,Clothing and Footwear,0.089038384
Rural,All,Azerbaijan,Food and Beverages,0.468842751
Rural,All,Azerbaijan,All Sectors,1
Urban,Higher,Azerbaijan,Others,0.205645389
Urban,Higher,Azerbaijan,Financial Services,0
Urban,Higher,Azerbaijan,ICT,0.038317499
Urban,Higher,Azerbaijan,Personal Care,0.002628735
Urban,Higher,Azerbaijan,Health,0.010529452
Urban,Higher,Azerbaijan,Education   ,0.023300193
Urban,Higher,Azerbaijan,Water Utility,0.002192026
Urban,Higher,Azerbaijan,Transport,0.31758119
Urban,Higher,Azerbaijan,Energy,0.028972982
Urban,Higher,Azerbaijan,Housing,0.067221419
Urban,Higher,Azerbaijan,Clothing and Footwear,0.083075812
Urban,Higher,Azerbaijan,Food and Beverages,0.220535303
Urban,Higher,Azerbaijan,All Sectors,1
Urban,Middle,Azerbaijan,Others,0.18169697
Urban,Middle,Azerbaijan,Financial Services,0
Urban,Middle,Azerbaijan,ICT,0.044858409
Urban,Middle,Azerbaijan,Personal Care,0.002202916
Urban,Middle,Azerbaijan,Health,0.024901152
Urban,Middle,Azerbaijan,Education   ,0.023449587
Urban,Middle,Azerbaijan,Water Utility,0.004176968
Urban,Middle,Azerbaijan,Transport,0.15420998
Urban,Middle,Azerbaijan,Energy,0.044880476
Urban,Middle,Azerbaijan,Housing,0.039941551
Urban,Middle,Azerbaijan,Clothing and Footwear,0.110144163
Urban,Middle,Azerbaijan,Food and Beverages,0.369537829
Urban,Middle,Azerbaijan,All Sectors,1
Urban,Low,Azerbaijan,Others,0.146923219
Urban,Low,Azerbaijan,Financial Services,0
Urban,Low,Azerbaijan,ICT,0.032958037
Urban,Low,Azerbaijan,Personal Care,0.000723746
Urban,Low,Azerbaijan,Health,0.029849665
Urban,Low,Azerbaijan,Education   ,0.012802074
Urban,Low,Azerbaijan,Water Utility,0.006911395
Urban,Low,Azerbaijan,Transport,0.112840822
Urban,Low,Azerbaijan,Energy,0.065825069
Urban,Low,Azerbaijan,Housing,0.018393832
Urban,Low,Azerbaijan,Clothing and Footwear,0.098983622
Urban,Low,Azerbaijan,Food and Beverages,0.473788518
Urban,Low,Azerbaijan,All Sectors,1
Urban,Lowest,Azerbaijan,Others,0.11812257
Urban,Lowest,Azerbaijan,Financial Services,0
Urban,Lowest,Azerbaijan,ICT,0.020763943
Urban,Lowest,Azerbaijan,Personal Care,9.04E-05
Urban,Lowest,Azerbaijan,Health,0.032522953
Urban,Lowest,Azerbaijan,Education   ,0.00549668
Urban,Lowest,Azerbaijan,Water Utility,0.006829299
Urban,Lowest,Azerbaijan,Transport,0.071256092
Urban,Lowest,Azerbaijan,Energy,0.095085618
Urban,Lowest,Azerbaijan,Housing,0.008430746
Urban,Lowest,Azerbaijan,Clothing and Footwear,0.075347376
Urban,Lowest,Azerbaijan,Food and Beverages,0.566054316
Urban,Lowest,Azerbaijan,All Sectors,1
Urban,All,Azerbaijan,Others,0.158229994
Urban,All,Azerbaijan,Financial Services,0
Urban,All,Azerbaijan,ICT,0.035954655
Urban,All,Azerbaijan,Personal Care,0.00122583
Urban,All,Azerbaijan,Health,0.027617045
Urban,All,Azerbaijan,Education   ,0.016042424
Urban,All,Azerbaijan,Water Utility,0.005825123
Urban,All,Azerbaijan,Transport,0.131925539
Urban,All,Azerbaijan,Energy,0.059923367
Urban,All,Azerbaijan,Housing,0.026621595
Urban,All,Azerbaijan,Clothing and Footwear,0.09982588
Urban,All,Azerbaijan,Food and Beverages,0.436808547
Urban,All,Azerbaijan,All Sectors,1
National,Higher,Bangladesh,Others,0.389385841
National,Higher,Bangladesh,Financial Services,7.45E-06
National,Higher,Bangladesh,ICT,0.028050794
National,Higher,Bangladesh,Personal Care,0.007963945
National,Higher,Bangladesh,Health,0.010366527
National,Higher,Bangladesh,Education   ,0.007602164
National,Higher,Bangladesh,Water Utility,0
National,Higher,Bangladesh,Transport,0.137616571
National,Higher,Bangladesh,Energy,0.019850389
National,Higher,Bangladesh,Housing,0.193745517
National,Higher,Bangladesh,Clothing and Footwear,0.035982554
National,Higher,Bangladesh,Food and Beverages,0.169428247
National,Higher,Bangladesh,All Sectors,1
National,Middle,Bangladesh,Others,0.166030902
National,Middle,Bangladesh,Financial Services,0.003167734
National,Middle,Bangladesh,ICT,0.024116906
National,Middle,Bangladesh,Personal Care,0.01258851
National,Middle,Bangladesh,Health,0.017715851
National,Middle,Bangladesh,Education   ,0.052431642
National,Middle,Bangladesh,Water Utility,6.77E-05
National,Middle,Bangladesh,Transport,0.084725029
National,Middle,Bangladesh,Energy,0.033302558
National,Middle,Bangladesh,Housing,0.276490482
National,Middle,Bangladesh,Clothing and Footwear,0.035632781
National,Middle,Bangladesh,Food and Beverages,0.293729911
National,Middle,Bangladesh,All Sectors,1
National,Low,Bangladesh,Others,0.107191112
National,Low,Bangladesh,Financial Services,0.003147703
National,Low,Bangladesh,ICT,0.030688239
National,Low,Bangladesh,Personal Care,0.015458117
National,Low,Bangladesh,Health,0.027642684
National,Low,Bangladesh,Education   ,0.057434095
National,Low,Bangladesh,Water Utility,0.000285365
National,Low,Bangladesh,Transport,0.041135725
National,Low,Bangladesh,Energy,0.046123471
National,Low,Bangladesh,Housing,0.163356582
National,Low,Bangladesh,Clothing and Footwear,0.046759193
National,Low,Bangladesh,Food and Beverages,0.460777715
National,Low,Bangladesh,All Sectors,1
National,Lowest,Bangladesh,Others,0.082507673
National,Lowest,Bangladesh,Financial Services,0.001647615
National,Lowest,Bangladesh,ICT,0.017924544
National,Lowest,Bangladesh,Personal Care,0.018986021
National,Lowest,Bangladesh,Health,0.030561136
National,Lowest,Bangladesh,Education   ,0.02900741
National,Lowest,Bangladesh,Water Utility,0.000166485
National,Lowest,Bangladesh,Transport,0.033616242
National,Lowest,Bangladesh,Energy,0.066159132
National,Lowest,Bangladesh,Housing,0.065163109
National,Lowest,Bangladesh,Clothing and Footwear,0.055577157
National,Lowest,Bangladesh,Food and Beverages,0.598683477
National,Lowest,Bangladesh,All Sectors,1
National,All,Bangladesh,Others,0.09199428
National,All,Bangladesh,Financial Services,0.002119382
National,All,Bangladesh,ICT,0.021827426
National,All,Bangladesh,Personal Care,0.017795077
National,All,Bangladesh,Health,0.029398155
National,All,Bangladesh,Education   ,0.037845275
National,All,Bangladesh,Water Utility,0.000199109
National,All,Bangladesh,Transport,0.037072374
National,All,Bangladesh,Energy,0.059492983
National,All,Bangladesh,Housing,0.098776801
National,All,Bangladesh,Clothing and Footwear,0.052526562
National,All,Bangladesh,Food and Beverages,0.550952577
National,All,Bangladesh,All Sectors,1
Rural,Higher,Bangladesh,Others,0
Rural,Higher,Bangladesh,Financial Services,0
Rural,Higher,Bangladesh,ICT,0
Rural,Higher,Bangladesh,Personal Care,0
Rural,Higher,Bangladesh,Health,0
Rural,Higher,Bangladesh,Education   ,0
Rural,Higher,Bangladesh,Water Utility,0
Rural,Higher,Bangladesh,Transport,0
Rural,Higher,Bangladesh,Energy,0
Rural,Higher,Bangladesh,Housing,0
Rural,Higher,Bangladesh,Clothing and Footwear,0
Rural,Higher,Bangladesh,Food and Beverages,0
Rural,Higher,Bangladesh,All Sectors,0
Rural,Middle,Bangladesh,Others,0.240597566
Rural,Middle,Bangladesh,Financial Services,1.93E-05
Rural,Middle,Bangladesh,ICT,0.020506348
Rural,Middle,Bangladesh,Personal Care,0.009181392
Rural,Middle,Bangladesh,Health,0.025096635
Rural,Middle,Bangladesh,Education   ,0.012355326
Rural,Middle,Bangladesh,Water Utility,0
Rural,Middle,Bangladesh,Transport,0.055956203
Rural,Middle,Bangladesh,Energy,0.027896451
Rural,Middle,Bangladesh,Housing,0.317585883
Rural,Middle,Bangladesh,Clothing and Footwear,0.02086967
Rural,Middle,Bangladesh,Food and Beverages,0.269935266
Rural,Middle,Bangladesh,All Sectors,1
Rural,Low,Bangladesh,Others,0.148217334
Rural,Low,Bangladesh,Financial Services,0.002587446
Rural,Low,Bangladesh,ICT,0.025166274
Rural,Low,Bangladesh,Personal Care,0.015044737
Rural,Low,Bangladesh,Health,0.035446362
Rural,Low,Bangladesh,Education   ,0.034000129
Rural,Low,Bangladesh,Water Utility,0.000167837
Rural,Low,Bangladesh,Transport,0.044416384
Rural,Low,Bangladesh,Energy,0.046302089
Rural,Low,Bangladesh,Housing,0.12989517
Rural,Low,Bangladesh,Clothing and Footwear,0.045105573
Rural,Low,Bangladesh,Food and Beverages,0.473650665
Rural,Low,Bangladesh,All Sectors,1
Rural,Lowest,Bangladesh,Others,0.0881586
Rural,Lowest,Bangladesh,Financial Services,0.001460945
Rural,Lowest,Bangladesh,ICT,0.015109305
Rural,Lowest,Bangladesh,Personal Care,0.019172616
Rural,Lowest,Bangladesh,Health,0.033541248
Rural,Lowest,Bangladesh,Education   ,0.025689001
Rural,Lowest,Bangladesh,Water Utility,0.000185221
Rural,Lowest,Bangladesh,Transport,0.034216653
Rural,Lowest,Bangladesh,Energy,0.067390922
Rural,Lowest,Bangladesh,Housing,0.052522735
Rural,Lowest,Bangladesh,Clothing and Footwear,0.055900295
Rural,Lowest,Bangladesh,Food and Beverages,0.606652458
Rural,Lowest,Bangladesh,All Sectors,1
Rural,All,Bangladesh,Others,0.098823021
Rural,All,Bangladesh,Financial Services,0.001632904
Rural,All,Bangladesh,ICT,0.016763717
Rural,All,Bangladesh,Personal Care,0.018442815
Rural,All,Bangladesh,Health,0.033792863
Rural,All,Bangladesh,Education   ,0.026940087
Rural,All,Bangladesh,Water Utility,0.000181214
Rural,All,Bangladesh,Transport,0.036000706
Rural,All,Bangladesh,Energy,0.063737831
Rural,All,Bangladesh,Housing,0.06670971
Rural,All,Bangladesh,Clothing and Footwear,0.053933706
Rural,All,Bangladesh,Food and Beverages,0.583041427
Rural,All,Bangladesh,All Sectors,1
Urban,Higher,Bangladesh,Others,0.389385841
Urban,Higher,Bangladesh,Financial Services,7.45E-06
Urban,Higher,Bangladesh,ICT,0.028050794
Urban,Higher,Bangladesh,Personal Care,0.007963945
Urban,Higher,Bangladesh,Health,0.010366527
Urban,Higher,Bangladesh,Education   ,0.007602164
Urban,Higher,Bangladesh,Water Utility,0
Urban,Higher,Bangladesh,Transport,0.137616571
Urban,Higher,Bangladesh,Energy,0.019850389
Urban,Higher,Bangladesh,Housing,0.193745517
Urban,Higher,Bangladesh,Clothing and Footwear,0.035982554
Urban,Higher,Bangladesh,Food and Beverages,0.169428247
Urban,Higher,Bangladesh,All Sectors,1
Urban,Middle,Bangladesh,Others,0.148913065
Urban,Middle,Bangladesh,Financial Services,0.003890511
Urban,Middle,Bangladesh,ICT,0.024945761
Urban,Middle,Bangladesh,Personal Care,0.013370662
Urban,Middle,Bangladesh,Health,0.016021487
Urban,Middle,Bangladesh,Education   ,0.06163173
Urban,Middle,Bangladesh,Water Utility,8.32E-05
Urban,Middle,Bangladesh,Transport,0.091329322
Urban,Middle,Bangladesh,Energy,0.034543607
Urban,Middle,Bangladesh,Housing,0.267056449
Urban,Middle,Bangladesh,Clothing and Footwear,0.039021864
Urban,Middle,Bangladesh,Food and Beverages,0.29919231
Urban,Middle,Bangladesh,All Sectors,1
Urban,Low,Bangladesh,Others,0.08639825
Urban,Low,Bangladesh,Financial Services,0.003431652
Urban,Low,Bangladesh,ICT,0.033486874
Urban,Low,Bangladesh,Personal Care,0.015667626
Urban,Low,Bangladesh,Health,0.023687634
Urban,Low,Bangladesh,Education   ,0.06931087
Urban,Low,Bangladesh,Water Utility,0.00034493
Urban,Low,Bangladesh,Transport,0.039473025
Urban,Low,Bangladesh,Energy,0.046032944
Urban,Low,Bangladesh,Housing,0.180315455
Urban,Low,Bangladesh,Clothing and Footwear,0.047597279
Urban,Low,Bangladesh,Food and Beverages,0.454253462
Urban,Low,Bangladesh,All Sectors,1
Urban,Lowest,Bangladesh,Others,0.065610341
Urban,Lowest,Bangladesh,Financial Services,0.002205793
Urban,Lowest,Bangladesh,ICT,0.026342636
Urban,Lowest,Bangladesh,Personal Care,0.018428067
Urban,Lowest,Bangladesh,Health,0.02165004
Urban,Lowest,Bangladesh,Education   ,0.038930074
Urban,Lowest,Bangladesh,Water Utility,0.00011046
Urban,Lowest,Bangladesh,Transport,0.0318209
Urban,Lowest,Bangladesh,Energy,0.062475848
Urban,Lowest,Bangladesh,Housing,0.102960198
Urban,Lowest,Bangladesh,Clothing and Footwear,0.054610913
Urban,Lowest,Bangladesh,Food and Beverages,0.57485473
Urban,Lowest,Bangladesh,All Sectors,1
Urban,All,Bangladesh,Others,0.081099236
Urban,All,Bangladesh,Financial Services,0.002895542
Urban,All,Bangladesh,ICT,0.029906418
Urban,All,Bangladesh,Personal Care,0.016761631
Urban,All,Bangladesh,Health,0.022386534
Urban,All,Bangladesh,Education   ,0.055244164
Urban,All,Bangladesh,Water Utility,0.000227662
Urban,All,Bangladesh,Transport,0.038782186
Urban,All,Bangladesh,Energy,0.052720459
Urban,All,Bangladesh,Housing,0.149938847
Urban,All,Bangladesh,Clothing and Footwear,0.050281507
Urban,All,Bangladesh,Food and Beverages,0.499755816
Urban,All,Bangladesh,All Sectors,1
National,Higher,Belarus,Others,0.137785191
National,Higher,Belarus,Financial Services,0.009378924
National,Higher,Belarus,ICT,0.06031552
National,Higher,Belarus,Personal Care,0.023717632
National,Higher,Belarus,Health,0.028425864
National,Higher,Belarus,Education   ,0.014158872
National,Higher,Belarus,Water Utility,0.004008608
National,Higher,Belarus,Transport,0.181638448
National,Higher,Belarus,Energy,0.000625333
National,Higher,Belarus,Housing,0.111458219
National,Higher,Belarus,Clothing and Footwear,0.099102288
National,Higher,Belarus,Food and Beverages,0.329385102
National,Higher,Belarus,All Sectors,1
National,Middle,Belarus,Others,0.117829802
National,Middle,Belarus,Financial Services,0.007484371
National,Middle,Belarus,ICT,0.063344897
National,Middle,Belarus,Personal Care,0.023743834
National,Middle,Belarus,Health,0.031084514
National,Middle,Belarus,Education   ,0.018699191
National,Middle,Belarus,Water Utility,0.004544208
National,Middle,Belarus,Transport,0.081070504
National,Middle,Belarus,Energy,0.003282037
